text,sentiment
" oh mann das ist super lustig  du armer... macs age 2 months, battery charging NO. garantiefall...",neutral
 morning michelle  how`s the oatmeal ?,neutral
 how do we know if we won?,neutral
"  Im good ta. bit tired cos i`ve been wking all wkend but other than that, all good  How`s you?",neutral
"Nothing like 10P to kick-off the Bank Holiday, dig the haircut Luke! Next stop...Selfridges",neutral
 have a good time!! Sadly that means I`m probably gonna have rain,neutral
  yeaaa!,neutral
 Dood - they`ve locked down your Vimeo WH video.,neutral
needs to find SOMETHING to wear to graduation. lol can`t find anything!,neutral
 loool sheridan ive got swine flu but im still coming into skl tomorrow same way  hehe,neutral
is looking for a job,neutral
"Very tired! Dinner good, then churro`s were good!",neutral
 thanks **** it went really well. I`m tired now though  hope you spoiled your mum-in-law,neutral
"Its been a slow day at home, one of my kids is sick  .  This little picture cheered me up http://is.gd/JrLa",neutral
Morning. I closed out EUR/JPY 132.25  @ 132.00 and place a stop @ 130.55 @ 131.55. That 132.25 was executed while i was asleep,neutral
"aahhh! nyc placements have started to come out, but it looks like upgrades have to wait yet another two weeks for placements! dreadfully",neutral
2 more days till half term is over,neutral
You guys need to get on me. It`s been 2 weeks since I`ve went on a cache hunt  #geocaching,neutral
pretty bummed that it had to rain last nite! oh well  still had fun! Goldfish is highly overrated!,neutral
"Morning all  sun is shining, birds are singing - time for a cuppa T in the garden while reading tweets  http://twitpic.com/4ws9r",neutral
??? weekend standby duty??????????????????????????????????????????????????,neutral
i wanna go home,neutral
" Not addicted, just sociable.",neutral
calling debby ryan!,neutral
Knight Online Come Back,neutral
 It`s IQ is high when it comes to knowledge about how to swim round`n`round in the bowl...,neutral
 one of them is,neutral
" hermits, such as myself, like to stay in",neutral
Watching The Nightmare Before Christmas <3 Ask me if I care that neither Halloween nor Christmas is any time soon,neutral
This is too much lmbo (litterally) I have to stop b4 I lose my twitter buddies,neutral
"According to TweetStats I tweet more between the hours of 10am and 3am with Monday, Sunday and Saturday filled with Tweetage!",neutral
"_lisa ...one online? Yeah, me",neutral
eating cheeto puffs,neutral
"Oh, and I`m obviously back on my stupid sleep schedule. Luckily church isn`t until 2 tomorrow.",neutral
Trying to save money for an iPod touch!,neutral
" ermm, more like a full black upper half.  and some a completley grey",neutral
 I remember the show... I don`t remember the hiccups...,neutral
 whyyyy hellloooo! Thx 4 checkin up on me  how r things? http://myloc.me/G4p,neutral
editing pictures,neutral
Anybody to have good tips for budget lodging in Tokyo?,neutral
If EVERYONE constantly retweeted that it would make it!,neutral
 here I am!,neutral
 Aha! Well I`m from Ashington and going back to my old school in Sept. which will become Northumberland C of E Academy.,neutral
All I want to do is sit back & relax for a little while. How can that be this difficult?!,neutral
"My new design portfolio is finally on the web: http://www.designia.nl - Still needs some tweaking on the details but it`s ok for now,",neutral
up way too early for a sunday.. watching old episodes of grey`s,neutral
 You`re still welcome - the door`s wide enough for your zimmer frame,neutral
"WOW, got killed on first wave of Horde on Gears. FAIL",neutral
 One`s gone to my husband who`s going alone  Other I might just leave at box office under a random name for anyone...,neutral
 I`m chopped liver.,neutral
 paramore makes me want to punch babies  lol,neutral
"Ok, shortened urls are fine and all but, please, give me more context other than just 'cool'. Not everyone has 'url-auto-expand'",neutral
#mikeywayday? Count me IN,neutral
_**** i`m just about to start the second one  theres only two up yeah?,neutral
"being lazy the rain does that to me  gym&&tanning is possibe, work && a small social gathering around tha corner",neutral
 welcome back! I`m stuck in jury duty today.,neutral
rught brb on me ipod. if i randomly go off its cos me internet breaks,neutral
"can`t wait to be at home again.. let the sun shine and warm my frozen bones, please!",neutral
Morning. Off to school... Ickkk!,neutral
"If you keep up with the 140 character limitation, you will soon be writing more like Shakespeare, than a garrulous fourth-grade scribe.",neutral
 If only they weren`t in Shelby Twp,neutral
thinks that Pipers molars are cutting thru  we had a nice lil nap me and the girl...now just another friday night at home w/ the lil ones,neutral
Apparently I`m not meant to take dance lessons here,neutral
I want a burrito but I still have 30 more minutes of work,neutral
#Volvicchallenge Tesco dropped off my 14 bottles today  Props for doing so on a Bank Holiday,neutral
 leave Fraser alone,neutral
 its Gloomy in LA no sun  but its nice,neutral
 no wonder your running son....,neutral
"Twitter is kinda confusing , but fun",neutral
 I tried both.  is unstoppable.,neutral
watching Bolt with my brothers and my mom.,neutral
watching ALIAS from the beginning... approximately for the 117th time,neutral
What happened to the weather??,neutral
Sad thing is samsam loves my sexy crooked body! And she wants to **** it now,neutral
 yeah I know. I need to get back into twittering. Just haven`t felt it.  but yes. Thank god for txtin. I would miss ya more,neutral
Rain Rain Rain go away come back next week when I`m gone (via ) raining lie crazy in the Keys,neutral
 I guess  cant request  the same song though,neutral
Rain on my parade of beer and fire,neutral
Busy.. Busy.. Busy.. :S Wont be on Ning for few days.,neutral
'jaunty jackalope' `s too boring a name; 'intrepid ibex' is still my favorite among them all ...,neutral
 ......when I find chays keys  im gonna clean my room up tomorrow. They`ll pop up,neutral
who said i can`t wear my converse with my dress?,neutral
Gonna head into the shower now...  Going to a friend`s birthday party =],neutral
 i bet they did  some people have no ideia or standards  have a lovely time the pair of you,neutral
feels like warm things,neutral
last day at the Ko Olina.  off to north shoreee(:,neutral
  you have my vote  want to see gino in drag. please post pictures.,neutral
 not worth it! I love the free version for the iPhone though!,neutral
 Nope wasn`t kidding at all.  Sometimes I think of you as Forest Gump (during his running years).,neutral
 Oooh... that`s right by the zoo... think... in 2 months` time that could be our regular other meeting place,neutral
So ... Still finishing errands for a trip tomorrow morning where I have to be at airport at 6am.,neutral
what you doing?,neutral
  not Pimm`s in a can?,neutral
 sounds like an episode of TV Wine Library with .,neutral
"_lou27 i have moved through to edinburgh from glasgow - new flat, no phone line or broadband",neutral
Enjoying the nice couple dad with my brother to bad we never really see each other anymore...,neutral
 I go into the room for the first time in weeks and you`re off cleaning,neutral
i got ill and tomorrow iÃ¯Â¿Â½ve got birthday...,neutral
wondering where all the money i earnt this financial year has gone... i can account for like 3 grand but wheres the rest,neutral
" Maths and Science were the strongest for me i think..dunno bout geography, only did like 1 day of study for 1/2 a year of work!",neutral
Final final of the semester,neutral
start work 2 moro at 6:30.  not looking forward to it,neutral
"En route to Minnebron, where cell reception is notoriously unreliable. Until I tweet again, have a great day yall",neutral
I really like how the weather widget on imac and iphone always predict different weather...not!,neutral
 check out my twitpic telling people to buy your album!  http://www.twitpic.com/4jhn7,neutral
  The flowers grow!!,neutral
"Life is over! Just went to get tickets for all time low, sold out  anyone got spares or wanna sell me theirs?",neutral
Yeah it`s Friday but I have to work at 5am tomorrow  oh well going shopping afterwork,neutral
"From top down: 2x2924, 1x2610, 3x2500. Then an 1841 and two desktops. More gear to come over time of course.",neutral
 are you in KL? I am  up for a drink?,neutral
 No dice...I searched it in the 'Help' area...just a problem some people have.  It would have been hot...oh well,neutral
anyone got JBs live chat vid? i was @ school  I saw joe hug and tackle nick lol,neutral
"Wow, I didn`t realize my seats were so far back.  I hope I can enjoy the show enough for what I paid for the tickets.",neutral
I am never going to get these pictures taken,neutral
downloading the right/real speedracher now.,neutral
home now!,neutral
Hearing a surprising news about my bestfriend...where are you sis ? You have to tell me the whole story,neutral
heeey heeey!   about to go read...,neutral
" Ugh, not yeeet!  It`s like, in a week, too... =/ I`ll keep trying!!",neutral
 freeeeeeeeeeeeeeeezING **** im so excited to see you soooooooon!!!  lets go see 17 again AGAIN yehhaaaaaaa!,neutral
"Back from the pub, want more peroni",neutral
is off to somewhere.,neutral
 It`s a an MK mentality...I think,neutral
"Outside for just about 1 hour, the sun was bloody hot - no tan  Wait for monday then will spend around 2 hours outside ;)",neutral
This Water Horse movie is totally making me want to go to Scotland. I want a water horse  lol,neutral
"http://twitpic.com/4w8l1 - Haaha, my bangs are kinda long..? oops",neutral
my birthday is in 2 days,neutral
"Standin in a forest, just got the maddest photos taken",neutral
"Morning everyone! Going to a gig now, then a run. Update you all later",neutral
"I have been called by my friend the bed. It is time to acknowledge the inevitable.  Goodnight All, Hello Sleep",neutral
i am listening this song 'shattered' by Tynisha keli   www.myspace.com/tynishakeli,neutral
used a spare USB flash drive as virtual RAM for my PC. now its got 5.6 GB of memory,neutral
@_supernatural_ http://twitpic.com/4w8cw - Mishaaaaaaaa!!!,neutral
